DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:         1
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
3685   9/13 GUARDRAIL 65WDG (T&O HERBI    4X5       LB          0         16.600
3689   9/05 GUARDSMAN                     2X2.5     GAL         0         35.280
3693   9/12 INSIGNIA SC INTRINSIC         5GAL      GAL         0      1,282.350
3706   9/15 GNATROL WDG                   16LB      LB          0         23.100
3712   ULV UNIT-GRIZZLY SF-VF W/RADAR     1EA       EA          0     13,680.000
3718   HABITAT HERBICIDE - NON RTN        15GAL     GAL         0        252.650
3720   9/14 HARNESS 20G                   BULK      LB          0          2.760
3721   9/14 HARNESS 20G                   50LB      LB          0          3.120
3726   9/14 HARMONY SG WITH TOTALSOL      12X20     OZ          0         34.670
3728   9/14 HINDER                        4X1       GAL         0         26.800
3730   HARNESS XTRA                       2X2.5     GAL         0         58.830
3731   HARNESS XTRA                       BULK      GAL         0         39.610
3734   HERITAGE FAIRWAY PACK              4X6       LB          0        317.000
3737   9/13 HI-LIGHT BLUE (25 TABS PER    1EA       BTL         0         15.100
3742   HERO EC                            110GAL    GAL         0        175.860
3746   HERITAGE TL                        2X1       GAL         0        509.000
3752   HEADWAY FUNGICIDE                  2X1       GAL         0        417.000
3756   HEADWAY FUNGICIDE LINKPAK (RTN)    10GAL     GAL         0        406.000
3757   HEADLINE                           BULK      GAL         0        444.860
3764   HERITAGE TL LINKPAK (RTN)          10GAL     GAL         0        497.000
3767   HORNET WDG (5X10X4X1.5)            5X10X6    OZ          0          3.282
3770   HERITAGE FUNGICIDE                 6X1       LB          0        317.000
3771   GUARDSMAN MAX                      2X2.5     GAL         0         55.420
3775   9/13 HIREDHAND P+D (RUP PLOY DR    30GAL     GAL         0         23.500
DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:         9
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
=====  ===============================    =====     ===    ==========    =======
3775   9/13 HIREDHAND P+D (RUP PLOY DR    30GAL     GAL         0         27.100
3781   9/13 HIREHAND P+D (RUP)            2X2.5     GAL         0         27.100
3781   9/13 HIREHAND P+D (RUP)            2X2.5     GAL         0         23.500
3782   9/15 HYDRO-WET CONCENTRATE         30GAL     GAL         0         41.850
3785   9/14 HYDROTHOL 191 GRANULAR        40LB      LB          0          3.050
3788   9/13 INOVATE SYSTEM KIT            1EA       KIT         0     12,760.000
3789   IGNITE NF 280SL                    270GAL    GAL         0         66.150
3790   IGNITE NF 280SL                    2X2.5     GAL         0         51.980
3790   IGNITE NF 280SL                    2X2.5     GAL         0         55.510
3790   IGNITE NF 280SL                    2X2.5     GAL         0         78.750
3791   9/15 HYVAR X WP (80% BROMACIL)     12X4      LB          0         22.050
3797   IGNITE NF 280SL                    BULK      GAL         0         85.680
3797   IGNITE NF 280SL                    BULK      GAL         0         66.150
3798   ICE MELT-LIGHTNING FAST (-12)      50LB      BAG         0          9.150
3798   ICE MELT-LIGHTNING FAST (-12)      50LB      BAG         0          9.150
3800   ICE MELT-POWER THAW (-20)          50LB      BAG         0          9.780
3800   ICE MELT-POWER THAW (-20)          50LB      BAG         0          9.780
3802   INTEGRITY                          2X2.5     GAL         0        191.860
3802   INTEGRITY                          2X2.5     GAL         0        184.440
3805   INTRRO                             2X2.5     GAL         0         28.930
3807   INSTINCT W/AF - BULK               BULK      GAL         0         35.500
3808   INTRRO                             BULK      GAL         0         27.500
3810   INSTRATA FUNGICIDE                 2X2.5     GAL         0        158.000
3811   ICE MELT-THAW MASTER (-5)          50LB      BAG         0          8.520
3811   ICE MELT-THAW MASTER (-5)          50LB      BAG         0          8.520
3813   9/13 INSIGNIA FUNGICIDE            4X2.4     LB          0        159.600
3815   9/11 HONOR FUNGICIDE               6X3       LB          0        139.000
3818   ICE MELT-PELADOW (CA CHLORIDE)     50LB      BAG         0         15.140
3818   ICE MELT-PELADOW (CA CHLORIDE)     50LB      BAG         0         15.140
3820   9/14 HOIST WSP FUNGICIDE           4X4X3     OZ          0          3.100
3822   9/13 INSIGNIA FUNGICIDE            36LB      LB          0         98.440
3823   9/11 INTEGRITY                     BULK      GAL         0        191.860
3825   G-MAX LITE                         2X2.5     GAL         0         71.660
3826   INTEGRITY                          110GAL    GAL         0        196.100
3827   GYPSUM (GREENS GRADE PELLETS)      50LB      LB          0           .190
3830   GYPSUM (FAIRWAY PELLETS)           2000LB    LB          0           .140
3835   9/15 INTERFACE FUNGICIDE           2X2.5     GAL         0        154.500
3838   HARMONY GT XP                      8X10      OZ          0         18.850
3838   HARMONY GT XP                      8X10      OZ          0         16.830
3840   JLB OIL PLUS                       30GAL     GAL         0          7.900
3841   9/13 JOURNEY HERBICIDE             2X2.5     GAL         0        102.300
3842   9/13 JUNCTION DF                   4X6       LB          0         15.250
3850   JUMPSTART (1X10/CASE)              1EA       BTL         0        634.020
3852   9/15 IRON-ORGANIC 5%FE W/2%S       2X2.5     GAL         0         15.270
3854   ICE MELT-SNOW CONTROL (W/AMC)      50LB      BAG         0          8.000
3854   ICE MELT-SNOW CONTROL (W/AMC)      50LB      BAG         0          8.000
3856   9/13 IMPRELIS HERBICIDE            4X1       GAL         0        795.000
3857   9/13 IMPRELIS HERBICIDE            2X2.5     GAL         0        568.800
3860   ICE MELT-XCALIBUR (-10)            50LB      BAG         0          9.500
3860   ICE MELT-XCALIBUR (-10)            50LB      BAG         0          9.500
DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:        10
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
=====  ===============================    =====     ===    ==========    =======
3863   ICE MELT-MAG PELLETS (MGCL)        50LB      BAG         0         16.220
3863   ICE MELT-MAG PELLETS (MGCL)        50LB      BAG         0         16.220
3864   9/13 IMPRELIS HERBICIDE(10X4.5F    10X4.5    FOZ         0          7.560
3875   KEYSTONE                           BULK      GAL         0         45.370
3876   9/14 KERB SC                       2X2.5     GAL         0        252.000
3877   KEYSTONE                           2X2.5     GAL         0         47.080
3879   KEYSTONE LA                        BULK      GAL         0         55.520
3879   KEYSTONE LA                        BULK      GAL         0         38.120
3891   9/12 KQ 2517 (KTS) 0-0-25-17S      250GAL    GAL         0          7.950
3897   9/13 KQ PROTURF FERT. 22-4-2       2X2.5     GAL         0          8.300
3898   9/13 KNOCKOUT                      2X2.5     GAL         0         64.450
3904   9/12 KQ XRN 28-0-0 72% CRN         250GAL    GAL         0         10.800
3910   LADDOK S-12                        BULK      GAL         0         41.540
3912   9/14 KNACK                         4X1       GAL         0        275.600
3931   INTERFACE STRESSGARD FUNGICIDE     2X2.5     GAL         0        154.500
3934   HEXYGON DF (10X6 OZ)               1EA       BTL         0        185.150
3946   9/14 INCA                          2X2.5     GAL         0         40.250
3951   KQ XRN 28-0-0 SRN                  275GAL    GAL         0         12.370
3985   LARIAT                             BULK      GAL         0         27.320
3987   LARIAT                             2X2.5     GAL         0         28.740
3994   9/12 LARVIN 3.2 MPC                2X2.5     GAL         0         75.080
4005   9/13 MICRO-TECH (LASSO)            2X2.5     GAL         0         28.700
4030   9/14 LAST CALL HERBICIDE           2X2.5     GAL         0        225.000
4042   9/11 LEVERAGE 2.7 SE               2X2.5     GAL         0        175.540
4042   9/11 LEVERAGE 2.7 SE               2X2.5     GAL         0        161.500
4043   9/11 LEVERAGE 2.7 SE               4X1       GAL         0        175.540
4043   9/11 LEVERAGE 2.7 SE               4X1       GAL         0        161.500
4047   9/15 LEXAR                         BULK      GAL         0         47.960
4047   9/15 LEXAR                         BULK      GAL         0         44.470
4048   9/13 LEXAR                         220GAL    GAL         0         52.330
4053   LAUDIS                             2X2.5     GAL         0        580.060
4053   LAUDIS                             2X2.5     GAL         0        609.280
4059   AG LIMESTONE/BARNUM-GRANDGEORGE    BULK      TON         0         30.900
4063   AG LIMESTONE/PIONEER-GRANDGEORG    BULK      TON         0         31.900
4070   LIGHTNING DG (10X12.8)             10X12.    OZ          0         13.400
4072   LIBERTY - BULK                     BULK      GAL         0         83.460
4078   LIGHTNING DG (10X5X2.56)           10X5X2    OZ          0         11.030
4081   AG LIMESTONE/BARNUM-HUMBOLT        BULK      TON         0         32.550
4102   LIMESTONE (FAIRWAY PELLETS)        50LB      LB          0           .180
4114   AG LIMESTONE/PIONEER-PEDERSEN      BULK      TON         0         31.550
4131   9/12 LINEX                         2X2.5     GAL         0         56.350
4135   9/12 LINEAGE CLEARSTAND            8X4LB     LB          0         60.000
4136   9/12 LINEAGE PREP                  20LB      LB          0         57.240
4156   9/15 LIQUID FENCE SNAKE REPELLE    4X5       LB          0          5.550
4160   9/14 LUMINATE BLUE SPRAY INDICA    2X2.5     GAL         0         46.700
4218   LV 400-2,4-D ESTER HERBICIDE       2X2.5     GAL         0         18.940
4220   LUMAX ENHANCED - BULK              BULK      GAL         0         50.390
4220   LUMAX ENHANCED - BULK              BULK      GAL         0         61.860
4221   9/13 LUMAX ENHANCED FARMPAK        220GAL    GAL         0         66.650
4222   9/15 LUMAX ENHANCED                2X2.5     GAL         0         70.030
